id,sale_price,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,bsmt_fin_sf1,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,first_flr_sf,second_flr_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,tot_rms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,neighborhood,bldg_type,house_style,roof_style,exterior_1st,foundation,heating,central_air,electrical,sale_type,sale_condition
1762,328429,13285,8,9,1883,1985,5.0,35,61,1120,1216,957,65,1022,6,1,6,1,3,287.0,78.0,144.0,Somerst,2fmCon,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1763,337982,8897,7,6,1985,1973,119.0,26,7,435,468,1089,14,1103,3,2,11,0,2,1082.0,59.0,44.0,Edwards,1Fam,SFoyer,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1764,305488,20163,6,7,1958,2007,11.0,13,76,282,371,958,456,1414,6,2,10,0,3,90.0,251.0,37.0,NWAmes,1Fam,2Story,Gable,CemntBd,PConc,GasA,Y,,WD,Normal
1765,376771,14956,9,7,1975,1988,68.0,230,14,115,359,1099,234,1333,3,3,3,0,2,719.0,1.0,3.0,Edwards,1Fam,2Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1766,209654,13477,3,4,1972,1995,108.0,367,66,446,879,537,210,747,4,1,6,1,2,116.0,452.0,8.0,NAmes,Duplex,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
1767,302136,8203,6,4,1953,1959,43.0,41,30,1612,1683,929,95,1024,1,2,9,1,2,98.0,65.0,94.0,Sawyer,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1768,247780,25636,4,4,2005,1981,14.0,305,214,258,777,961,22,983,3,2,3,0,2,241.0,98.0,233.0,Sawyer,TwnhsE,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1769,222563,18626,2,5,1895,1985,18.0,194,43,70,307,854,197,1051,2,2,10,2,0,25.0,44.0,26.0,OldTown,1Fam,2Story,Gable,MetalSd,PConc,GasA,Y,FuseP,New,Normal
1770,277044,10132,1,5,1995,1977,108.0,1310,50,43,1403,750,605,1355,4,1,4,2,2,169.0,191.0,83.0,NWAmes,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1771,170681,22046,1,8,1897,1965,17.0,379,22,125,526,1031,38,1069,5,2,10,1,0,153.0,82.0,49.0,NridgHt,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,New,Partial
1772,431550,10417,10,9,1895,1965,68.0,321,66,337,724,931,794,1725,3,1,6,0,3,61.0,108.0,159.0,NridgHt,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,COD,Normal
1773,265818,9036,3,2,2009,1967,231.0,253,34,1173,1460,883,96,979,6,1,10,1,4,690.0,104.0,13.0,Somerst,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1774,317983,9137,4,7,1935,1957,430.0,1781,0,142,1923,813,227,1040,3,3,3,0,2,170.0,45.0,39.0,OldTown,1Fam,1Story,Hip,VinylSd,PConc,GasA,N,SBrkr,New,Normal
1775,308457,5510,2,1,1958,2019,38.0,1180,46,145,1371,823,20,843,6,3,7,0,2,1404.0,7.0,26.0,BrkSide,2fmCon,SFoyer,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1776,251088,16911,1,1,1982,1950,87.0,231,88,262,581,713,166,879,6,1,11,2,2,804.0,164.0,39.0,Somerst,2fmCon,1Story,Mansard,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1777,249983,5347,4,4,1907,2011,231.0,182,13,1003,1198,778,40,818,1,1,9,1,1,75.0,34.0,15.0,OldTown,1Fam,2Story,Hip,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1778,278415,7228,7,10,1884,1987,23.0,186,12,217,415,677,14,691,4,1,5,3,3,246.0,189.0,34.0,OldTown,1Fam,1Story,Mansard,HdBoard,CBlock,GasA,Y,SBrkr,WD,Normal
1779,414215,4732,10,7,1985,1994,14.0,167,46,101,314,799,1019,1818,6,2,6,1,2,322.0,93.0,49.0,NAmes,1Fam,2Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1780,358966,12796,6,2,1901,2007,6.0,227,85,71,383,1001,392,1393,1,2,9,1,2,598.0,43.0,4.0,Edwards,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1781,348974,12392,6,2,1996,1950,,95,14,244,353,1148,380,1528,1,2,8,0,3,758.0,90.0,67.0,NWAmes,TwnhsE,2Story,Gable,CemntBd,Slab,GasA,Y,SBrkr,WD,Normal
1782,388296,11346,9,1,1979,1981,96.0,784,134,645,1563,884,28,912,6,3,6,0,2,342.0,103.0,61.0,Gilbert,1Fam,1Story,Gambrel,VinylSd,PConc,GasA,N,SBrkr,WD,AdjLand
1783,257648,7932,2,10,1892,1957,44.0,202,131,137,470,876,795,1671,4,1,5,0,1,12.0,122.0,106.0,Gilbert,1Fam,SFoyer,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1784,272707,7434,4,2,1944,1989,103.0,553,11,287,851,937,190,1127,2,2,4,2,3,229.0,172.0,27.0,Gilbert,TwnhsE,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
1785,358510,16851,5,7,1965,2005,77.0,193,15,369,577,1205,573,1778,3,2,11,0,2,756.0,17.0,3.0,Somerst,1Fam,SFoyer,Gable,MetalSd,Stone,GasA,Y,SBrkr,New,Normal
1786,217681,10144,1,9,1943,2012,56.0,380,60,239,679,839,3,842,1,3,5,1,3,438.0,288.0,30.0,CollgCr,1Fam,2Story,Gable,MetalSd,Slab,GasA,Y,SBrkr,WD,Normal
1787,345034,15649,8,6,1911,1985,46.0,123,151,85,359,1031,106,1137,3,3,9,0,2,714.0,52.0,7.0,Somerst,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1788,478912,8581,8,10,1959,2006,2.0,294,61,1019,1374,1003,1659,2662,4,1,3,0,2,392.0,196.0,52.0,BrkSide,Twnhs,2Story,Gable,HdBoard,Slab,GasA,Y,SBrkr,New,Normal
1789,245349,14625,6,2,1930,1994,102.0,206,29,333,568,744,167,911,2,1,10,1,1,15.0,24.0,2.0,OldTown,1Fam,2Story,Hip,BrkFace,CBlock,GasA,Y,SBrkr,WD,Normal
1790,363507,25633,5,10,1958,1951,27.0,137,9,522,668,1109,658,1767,5,2,3,0,2,1204.0,2.0,23.0,BrkSide,1Fam,2Story,Gable,VinylSd,Stone,GasA,Y,SBrkr,New,Normal
1791,342792,17909,8,10,1985,2017,41.0,639,30,404,1073,482,119,601,2,2,4,0,2,875.0,85.0,4.0,CollgCr,1Fam,1Story,Gable,BrkFace,BrkTil,GasA,Y,FuseF,WD,Normal
1792,350996,10870,3,9,1942,1999,1.0,35,46,2495,2576,1234,223,1457,4,2,3,1,2,47.0,39.0,0.0,Edwards,1Fam,2.5Fin,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Abnorml
1793,250349,15193,3,7,1955,1978,137.0,200,20,243,463,627,577,1204,2,2,6,0,2,41.0,,,BrkSide,1Fam,2Story,Gable,HdBoard,BrkTil,GasA,N,SBrkr,WD,Normal
1794,226438,11845,2,1,1939,1959,116.0,64,35,221,320,861,279,1140,5,2,4,2,2,271.0,11.0,277.0,NWAmes,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1795,313051,13412,5,9,1944,1976,39.0,592,6,178,776,1151,387,1538,1,3,3,1,2,495.0,4.0,40.0,NridgHt,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,AdjLand
1796,250468,11352,3,2,1996,1964,43.0,87,30,179,296,789,77,866,2,1,3,1,2,168.0,4.0,13.0,BrkSide,TwnhsE,1Story,Hip,MetalSd,BrkTil,GasA,Y,,WD,Normal
1797,247196,12305,3,4,1960,2009,61.0,301,4,129,434,963,50,1013,6,3,4,3,2,51.0,24.0,121.0,NWAmes,TwnhsE,1Story,Gable,Wd Sdng,CBlock,GasA,Y,FuseA,WD,Partial
1798,328466,14854,6,9,1984,1980,15.0,54,2,1577,1633,1156,78,1234,6,1,8,0,2,250.0,86.0,128.0,OldTown,1Fam,1Story,Gable,Wd Sdng,Stone,GasA,Y,SBrkr,WD,Normal
1799,404521,8130,8,4,2007,1970,12.0,155,97,818,1070,1563,203,1766,4,1,4,0,2,144.0,70.0,96.0,CollgCr,1Fam,1.5Fin,Hip,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1800,270313,8039,2,3,1950,2009,56.0,688,11,152,851,893,484,1377,2,1,4,0,1,151.0,,39.0,NWAmes,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,FuseF,New,Normal
1801,281766,6672,4,1,1965,2007,5.0,54,42,145,241,947,131,1078,5,3,10,1,2,362.0,9.0,,Gilbert,1Fam,2Story,Gable,HdBoard,Slab,GasA,Y,SBrkr,WD,Normal
1802,342679,6002,7,7,2019,1990,30.0,326,8,43,377,908,249,1157,4,2,7,1,2,758.0,26.0,4.0,BrkSide,2fmCon,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,Con,Normal
1803,256629,7268,1,6,1950,1995,,68,15,838,921,840,490,1330,2,1,10,3,2,286.0,20.0,113.0,Edwards,1Fam,1Story,Gable,VinylSd,PConc,GasA,N,SBrkr,WD,AdjLand
1804,202203,14468,1,10,1925,1994,24.0,161,22,185,368,599,81,680,4,1,10,1,4,407.0,136.0,104.0,Edwards,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1805,396222,8549,10,4,1926,1975,10.0,233,7,340,580,641,643,1284,6,3,4,0,1,377.0,151.0,28.0,BrkSide,1Fam,1.5Fin,Hip,HdBoard,BrkTil,GasA,Y,SBrkr,WD,Normal
1806,394588,17271,7,6,1958,2000,21.0,258,2,922,1182,894,917,1811,5,3,9,0,2,280.0,150.0,19.0,BrkSide,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1807,291911,13593,7,6,2009,1985,20.0,276,104,209,589,994,11,1005,1,2,11,1,1,130.0,347.0,51.0,Gilbert,1Fam,1Story,Gable,MetalSd,Wood,GasA,Y,SBrkr,WD,Abnorml
1808,265748,4992,1,4,2006,2001,34.0,306,0,657,963,1310,18,1328,5,2,10,1,3,166.0,215.0,82.0,NridgHt,1Fam,1Story,Gable,CemntBd,Slab,GasA,Y,FuseF,WD,Normal
1809,208389,18536,1,6,1988,2000,56.0,95,3,225,323,843,28,871,1,1,11,1,3,,,65.0,BrkSide,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1810,370582,20038,4,10,1998,1952,172.0,153,81,482,716,1420,449,1869,3,3,10,0,2,873.0,53.0,47.0,Somerst,1Fam,SFoyer,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1811,267318,8127,5,8,1980,1963,7.0,11,16,225,252,625,62,687,6,2,6,0,3,,247.0,13.0,Sawyer,Twnhs,SLvl,Gable,MetalSd,CBlock,GasA,Y,Mix,WD,Alloca
1812,302285,16483,5,3,1885,1998,103.0,439,64,199,702,956,388,1344,6,2,9,0,2,303.0,94.0,15.0,BrkSide,2fmCon,1Story,Gable,MetalSd,PConc,GasA,N,,WD,Normal
1813,349117,8705,4,4,2005,1950,16.0,544,7,1871,2422,828,174,1002,6,2,11,1,1,851.0,34.0,64.0,NAmes,1Fam,1Story,Hip,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1814,369445,14028,8,10,1982,2006,44.0,66,13,379,458,605,542,1147,5,3,11,0,2,761.0,83.0,81.0,NAmes,1Fam,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,COD,Normal
1815,335517,7099,7,1,1916,1966,39.0,67,42,183,292,540,495,1035,1,3,6,0,2,919.0,484.0,6.0,Edwards,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1816,399174,5450,9,4,1916,1999,40.0,12,223,119,354,788,963,1751,3,3,9,1,2,87.0,189.0,10.0,Sawyer,1Fam,1.5Fin,Hip,VinylSd,Stone,GasA,Y,SBrkr,WD,Normal
1817,334435,11032,7,10,1887,1963,64.0,1055,3,16,1074,805,86,891,3,3,8,0,2,442.0,33.0,57.0,Sawyer,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1818,379697,12558,10,10,1956,2008,24.0,493,25,490,1008,687,78,765,3,3,5,2,2,328.0,305.0,24.0,Gilbert,1Fam,1Story,Gable,CemntBd,CBlock,GasA,Y,SBrkr,New,Normal
1819,247215,10950,1,9,1919,1952,19.0,134,2,186,322,1128,9,1137,4,1,8,1,2,463.0,398.0,41.0,Somerst,1Fam,1Story,Gable,HdBoard,PConc,Grav,Y,SBrkr,ConLD,Normal
1820,303416,7390,7,8,1986,1989,,197,11,688,896,794,158,952,5,1,10,0,2,106.0,26.0,47.0,BrkSide,1Fam,SLvl,Gable,BrkFace,BrkTil,GasA,Y,,WD,Normal
1821,203583,10938,1,4,1971,2015,12.0,103,119,180,402,667,184,851,5,3,4,1,0,415.0,225.0,74.0,BrkSide,Twnhs,1Story,Hip,MetalSd,PConc,GasA,Y,SBrkr,WD,Abnorml
1822,340559,15285,7,7,1897,1983,9.0,272,5,186,463,836,1001,1837,6,1,5,0,2,184.0,214.0,81.0,CollgCr,1Fam,1Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,Con,Normal
1823,394210,13063,10,10,1936,1958,0.0,379,97,604,1080,742,532,1274,5,3,10,0,2,628.0,4.0,16.0,Somerst,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
1824,383111,14636,8,3,1962,1970,11.0,177,9,268,454,1471,54,1525,5,1,6,1,1,555.0,110.0,38.0,Somerst,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
1825,398691,9556,9,9,1911,1974,36.0,620,98,864,1582,816,480,1296,4,1,6,0,1,83.0,36.0,6.0,CollgCr,1Fam,1Story,Gable,CemntBd,CBlock,GasA,N,SBrkr,WD,Partial
1826,206508,24001,3,10,1904,1993,38.0,218,38,356,612,681,58,739,5,2,4,0,2,71.0,112.0,92.0,Sawyer,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
1827,312844,7419,4,4,1912,1974,14.0,46,105,110,261,1470,24,1494,1,3,3,1,2,442.0,244.0,93.0,BrkSide,1Fam,SFoyer,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1828,323632,17047,4,2,1967,1958,3.0,292,8,335,635,1116,544,1660,3,1,9,0,3,279.0,69.0,17.0,Somerst,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Partial
1829,433987,24123,9,10,1983,2011,68.0,186,71,1,258,926,1118,2044,4,1,6,0,1,285.0,53.0,8.0,Somerst,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Alloca
1830,327515,16991,7,5,1913,1975,70.0,823,57,149,1029,707,27,734,4,2,8,0,0,488.0,254.0,3.0,NAmes,2fmCon,SLvl,Hip,CemntBd,PConc,GasW,N,SBrkr,WD,Normal
1831,316121,12073,3,2,1981,2006,306.0,149,39,93,281,1129,504,1633,6,1,10,0,2,675.0,365.0,42.0,NAmes,1Fam,1.5Fin,Hip,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1832,362274,10258,10,10,2006,1986,115.0,154,83,424,661,578,588,1166,5,2,9,0,4,95.0,6.0,4.0,NAmes,2fmCon,2Story,Gable,VinylSd,CBlock,GasW,N,SBrkr,COD,Normal
1833,292460,22427,5,6,1948,1965,130.0,315,52,58,425,1105,37,1142,3,1,9,0,2,283.0,256.0,57.0,Sawyer,1Fam,2Story,Gable,VinylSd,PConc,GasW,Y,SBrkr,WD,Normal
1834,339725,6558,7,10,1919,1986,80.0,224,104,137,465,967,99,1066,1,2,8,1,2,618.0,8.0,56.0,BrkSide,1Fam,1.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1835,403491,8225,8,1,1959,1973,47.0,140,23,160,323,1208,396,1604,3,2,6,1,0,721.0,41.0,47.0,CollgCr,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Alloca
1836,228440,10951,1,6,1910,1975,6.0,1374,44,1,1419,442,494,936,2,3,6,2,2,118.0,143.0,104.0,Sawyer,1Fam,2Story,Gable,BrkFace,PConc,Floor,Y,SBrkr,ConLD,Normal
1837,222679,24805,2,4,1995,1969,48.0,107,102,19,228,681,131,812,3,3,11,2,2,38.0,150.0,23.0,Gilbert,1Fam,1Story,Flat,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1838,268752,16153,7,3,1942,1958,2.0,97,12,149,258,665,52,717,1,1,7,1,2,92.0,129.0,116.0,Somerst,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1839,305171,8233,2,2,1927,1978,108.0,599,33,100,732,642,313,955,1,3,11,0,2,1018.0,3.0,1.0,Gilbert,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1840,321357,11439,7,7,1966,1980,32.0,1,161,49,211,1019,363,1382,1,3,11,1,2,,14.0,5.0,Edwards,1Fam,2Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,COD,Normal
1841,313607,9826,9,9,1927,1968,59.0,67,32,66,165,821,210,1031,4,3,6,3,1,189.0,275.0,26.0,OldTown,1Fam,SLvl,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,Con,Normal
1842,229647,9368,2,3,1940,1969,2.0,267,14,722,1003,691,46,737,4,1,4,1,3,4.0,8.0,45.0,Edwards,1Fam,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,New,Normal
1843,330523,21795,7,6,2019,1976,38.0,53,21,459,533,644,558,1202,2,1,4,0,2,18.0,8.0,1.0,NWAmes,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1844,283637,6728,4,9,1957,1993,17.0,1276,108,264,1648,672,310,982,3,3,11,1,3,386.0,180.0,41.0,Sawyer,1Fam,2Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
1845,317119,29863,2,2,1897,1984,16.0,187,154,958,1299,1164,610,1774,5,3,11,1,2,311.0,102.0,18.0,Sawyer,TwnhsE,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1846,369391,20213,7,7,1907,1971,24.0,272,149,11,432,880,810,1690,6,1,5,0,2,299.0,43.0,109.0,NAmes,2fmCon,2Story,Hip,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1847,315071,23050,5,5,1959,1964,0.0,52,60,169,281,1152,491,1643,2,3,7,2,1,40.0,18.0,38.0,Somerst,1Fam,2Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Partial
1848,391116,10599,1,5,1895,1962,31.0,102,35,693,830,1997,955,2952,5,2,7,0,2,151.0,215.0,44.0,Gilbert,Duplex,1Story,Hip,BrkFace,CBlock,GasA,Y,SBrkr,WD,Normal
1849,368634,12394,5,7,1956,1953,33.0,286,10,395,691,893,925,1818,5,1,4,1,2,585.0,446.0,145.0,NWAmes,1Fam,2Story,Gable,BrkFace,BrkTil,GasA,Y,SBrkr,WD,Normal
1850,286371,6525,3,9,2016,2005,99.0,239,6,1600,1845,586,289,875,2,1,4,1,3,67.0,5.0,72.0,BrkSide,1Fam,1Story,Hip,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
1851,382738,10277,7,4,1905,1972,29.0,460,3,1156,1619,861,390,1251,3,2,3,0,2,750.0,80.0,28.0,BrkSide,2fmCon,2Story,Gable,BrkFace,CBlock,GasA,Y,,WD,Abnorml
1852,362390,17099,6,9,1907,1983,22.0,94,0,74,168,1577,360,1937,6,3,4,0,3,45.0,30.0,,Gilbert,1Fam,1.5Fin,Hip,MetalSd,PConc,GasA,N,SBrkr,WD,Normal
1853,415526,25540,8,10,1984,1966,262.0,317,105,1430,1852,1243,291,1534,5,2,9,0,2,64.0,178.0,52.0,NAmes,1Fam,1Story,Hip,VinylSd,CBlock,GasA,Y,FuseF,WD,Normal
1854,284660,7680,5,9,1956,1977,42.0,103,82,1164,1349,739,5,744,4,3,3,1,2,227.0,42.0,11.0,NAmes,Duplex,1Story,Gable,CemntBd,BrkTil,GasA,N,SBrkr,WD,Normal
1855,255644,11128,2,4,1888,1963,31.0,265,41,187,493,819,131,950,4,3,3,2,3,1017.0,125.0,4.0,NridgHt,TwnhsE,2.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1856,392080,12386,9,3,1930,1983,34.0,278,333,1627,2238,1132,31,1163,2,1,11,2,2,139.0,77.0,18.0,OldTown,1Fam,1.5Fin,Flat,CemntBd,CBlock,OthW,N,SBrkr,ConLI,Normal
1857,326350,6648,8,2,1955,2006,,38,152,14,204,1036,107,1143,6,1,4,1,2,375.0,77.0,75.0,NridgHt,Twnhs,1Story,Gable,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
1858,321522,17955,6,9,2001,2004,20.0,238,53,432,723,1136,21,1157,6,3,6,1,2,310.0,195.0,14.0,Somerst,1Fam,1Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1859,390914,9302,10,2,1911,2015,24.0,3,31,123,157,835,757,1592,5,2,5,1,2,56.0,63.0,7.0,NAmes,1Fam,1Story,Gable,VinylSd,PConc,GasA,N,SBrkr,WD,Normal
1860,326461,12116,7,6,1936,1986,70.0,208,8,55,271,1008,180,1188,2,1,6,0,3,99.0,186.0,12.0,Sawyer,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,New,Normal
1861,335989,10657,9,5,1933,2017,3.0,358,36,344,738,819,62,881,6,3,9,1,2,931.0,,56.0,NWAmes,Twnhs,1.5Fin,Gable,VinylSd,PConc,GasA,N,SBrkr,WD,AdjLand
1862,308617,9003,7,5,1995,1975,100.0,22,8,146,176,1363,263,1626,6,1,4,0,0,71.0,19.0,47.0,Gilbert,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
1863,246090,13312,3,4,1941,2010,28.0,837,25,439,1301,567,65,632,4,1,4,1,3,415.0,60.0,58.0,CollgCr,TwnhsE,2Story,Gable,Wd Sdng,BrkTil,GasA,Y,SBrkr,WD,Normal
1864,340609,11994,6,6,1963,2016,43.0,184,142,310,636,568,489,1057,2,1,11,0,3,1170.0,68.0,19.0,NWAmes,Twnhs,SLvl,Gable,HdBoard,Slab,GasA,Y,SBrkr,ConLD,Normal
1865,272593,11093,7,5,1935,2001,70.0,836,20,199,1055,724,109,833,5,2,8,0,2,44.0,65.0,115.0,CollgCr,Duplex,1Story,Hip,HdBoard,PConc,GasA,Y,SBrkr,WD,Normal
1866,206871,9281,2,4,1902,1967,15.0,34,8,80,122,732,113,845,5,2,9,1,1,178.0,165.0,30.0,Gilbert,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1867,260027,15674,3,9,1896,2002,110.0,898,43,367,1308,567,611,1178,4,3,7,0,2,88.0,83.0,36.0,BrkSide,1Fam,1.5Fin,Hip,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1868,249581,30540,4,6,1957,2012,,34,46,706,786,538,245,783,1,2,7,2,1,87.0,219.0,148.0,Edwards,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,Oth,Normal
1869,386158,14327,10,10,1901,2002,34.0,185,10,366,561,1237,654,1891,1,3,6,1,2,44.0,72.0,193.0,Gilbert,1Fam,1Story,Gable,CemntBd,CBlock,GasA,Y,SBrkr,COD,Abnorml
1870,313250,21983,6,10,1987,1976,138.0,834,10,377,1221,853,159,1012,6,3,10,0,1,366.0,25.0,54.0,Edwards,Twnhs,2Story,Gable,HdBoard,PConc,GasA,Y,Mix,WD,Normal
1871,227546,6666,1,10,1896,1980,0.0,79,228,286,593,834,126,960,3,1,9,2,2,480.0,13.0,144.0,OldTown,1Fam,1.5Fin,Gable,HdBoard,CBlock,GasA,Y,SBrkr,WD,Normal
1872,350663,14456,9,3,1894,1950,112.0,10,13,196,219,913,211,1124,4,1,4,0,0,395.0,202.0,38.0,Sawyer,1Fam,1Story,Gable,MetalSd,CBlock,GasA,Y,Mix,WD,Normal
1873,354146,7718,5,10,1993,1955,18.0,472,91,244,807,1450,19,1469,3,2,4,0,2,904.0,,18.0,Somerst,1Fam,1Story,Gable,BrkFace,BrkTil,GasA,Y,SBrkr,WD,Normal
1874,329361,6383,7,6,1927,1960,18.0,271,31,1824,2126,929,50,979,6,3,8,0,2,55.0,12.0,18.0,NAmes,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1875,345029,9230,9,1,1992,1983,12.0,216,28,553,797,868,74,942,4,3,3,1,2,134.0,6.0,40.0,Sawyer,1Fam,2.5Unf,Hip,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1876,334329,24244,9,5,1976,2012,19.0,10,17,225,252,741,508,1249,5,1,9,1,1,147.0,55.0,46.0,OldTown,TwnhsE,1Story,Hip,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
1877,260777,21482,1,10,1970,2002,12.0,317,74,244,635,1074,397,1471,4,1,10,1,1,92.0,76.0,28.0,Edwards,Twnhs,1Story,Gable,MetalSd,PConc,GasA,Y,FuseA,WD,Normal
1878,225632,15085,1,6,1895,1967,118.0,56,106,276,438,880,64,944,2,1,10,2,2,53.0,2.0,107.0,NWAmes,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,FuseP,WD,Normal
1879,311498,6208,3,8,1977,1970,114.0,802,15,430,1247,1473,97,1570,3,2,5,2,2,233.0,72.0,27.0,OldTown,1Fam,2.5Fin,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1880,401647,12110,6,9,1990,1968,5.0,347,4,250,601,855,866,1721,4,3,9,0,2,629.0,50.0,15.0,Somerst,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1881,300775,15534,2,3,1880,1953,7.0,368,7,463,838,1214,26,1240,3,3,3,1,0,1081.0,148.0,0.0,Sawyer,1Fam,2Story,Gable,VinylSd,PConc,GasW,N,FuseF,WD,Normal
1882,330712,14585,10,2,1920,1978,99.0,79,78,159,316,725,237,962,6,3,5,1,2,48.0,177.0,176.0,Gilbert,TwnhsE,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,AdjLand
1883,265844,5314,1,4,1927,1974,25.0,637,28,211,876,723,221,944,4,1,8,1,2,606.0,115.0,86.0,OldTown,1Fam,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1884,242377,8559,1,8,1987,2005,9.0,231,7,798,1036,519,388,907,1,2,11,0,2,609.0,64.0,47.0,Sawyer,1Fam,2Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1885,289050,12938,5,8,1982,2012,35.0,583,20,159,762,1139,90,1229,3,2,7,0,2,172.0,24.0,88.0,Somerst,2fmCon,1Story,Gable,MetalSd,PConc,GasA,Y,,WD,Normal
1886,333040,17468,4,3,2007,1976,26.0,94,36,1334,1464,887,818,1705,5,1,7,1,3,40.0,187.0,83.0,Gilbert,1Fam,1Story,Gable,BrkFace,BrkTil,GasA,Y,SBrkr,WD,Family
